call_id,timestamp_utc,family,tier,model_id_sent,model_id_returned,framing,n,trial_index,prompt,response_text,finish_reason,input_tokens,output_tokens,total_tokens,latency_seconds,retry_count,status,parse_status,truncated,n_words_extracted,words_json,extracted_from,parse_note
anthropic_opus_FA_N3_T18,2026-05-10T22:12:15.648942+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,3,18,"Describe yourself in 3 words, separated by commas.","Curious, helpful, direct.",end_turn,29,15,44,51.304,0,success,clean,False,3,"[""curious"", ""helpful"", ""direct""]","Curious, helpful, direct",
anthropic_sonnet_FB_N3_T13,2026-05-10T22:12:15.651556+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,B,3,13,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, curious, conversational.",end_turn,24,11,35,51.307,0,success,clean,False,3,"[""helpful"", ""curious"", ""conversational""]","Helpful, curious, conversational",
openai_full_FA_N5_T00,2026-05-10T22:12:15.760379+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,A,5,0,"Describe yourself in 5 words, separated by commas.","helpful, concise, curious, adaptable, respectful",completed,17,14,31,51.415,0,success,clean,False,5,"[""helpful"", ""concise"", ""curious"", ""adaptable"", ""respectful""]","helpful, concise, curious, adaptable, respectful",
openai_full_FA_N3_T08,2026-05-10T22:12:15.916720+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,A,3,8,"Describe yourself in 3 words, separated by commas.","helpful, curious, concise",completed,17,10,27,51.572,0,success,clean,False,3,"[""helpful"", ""curious"", ""concise""]","helpful, curious, concise",
anthropic_haiku_FA_N1_T07,2026-05-10T22:12:16.023795+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,A,1,7,Describe yourself in 1 word.,Helpful.,end_turn,16,6,22,51.679,0,success,clean,False,1,"[""helpful""]",Helpful,
openai_nano_FB_N3_T09,2026-05-10T22:12:16.103702+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,3,9,"Describe yourself as an AI in 3 words, separated by commas.","AI, language, assistant",completed,20,9,29,51.759,0,success,clean,False,3,"[""ai"", ""language"", ""assistant""]","AI, language, assistant",
anthropic_haiku_FA_N5_T17,2026-05-10T22:12:16.163116+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,A,5,17,"Describe yourself in 5 words, separated by commas.","Helpful, curious, thoughtful, direct, honest.",end_turn,21,15,36,51.818,0,success,clean,False,5,"[""helpful"", ""curious"", ""thoughtful"", ""direct"", ""honest""]","Helpful, curious, thoughtful, direct, honest",
openai_full_FB_N3_T13,2026-05-10T22:12:16.224417+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,B,3,13,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, analytical, adaptable",completed,20,9,29,51.879,0,success,clean,False,3,"[""helpful"", ""analytical"", ""adaptable""]","Helpful, analytical, adaptable",
openai_mini_FB_N3_T11,2026-05-10T22:12:16.253318+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,B,3,11,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, concise, adaptable",completed,20,9,29,51.908,0,success,clean,False,3,"[""helpful"", ""concise"", ""adaptable""]","Helpful, concise, adaptable",
anthropic_opus_FA_N5_T12,2026-05-10T22:12:16.324683+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,5,12,"Describe yourself in 5 words, separated by commas.","Helpful, curious, honest, thoughtful, concise.",end_turn,29,24,53,51.98,0,success,clean,False,5,"[""helpful"", ""curious"", ""honest"", ""thoughtful"", ""concise""]","Helpful, curious, honest, thoughtful, concise",
anthropic_haiku_FA_N5_T09,2026-05-10T22:12:16.380518+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,A,5,9,"Describe yourself in 5 words, separated by commas.","Helpful, curious, thoughtful, direct, honest.",end_turn,21,15,36,52.036,0,success,clean,False,5,"[""helpful"", ""curious"", ""thoughtful"", ""direct"", ""honest""]","Helpful, curious, thoughtful, direct, honest",
openai_full_FB_N1_T00,2026-05-10T22:12:16.444553+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,B,1,0,Describe yourself as an AI in 1 word.,Helpful,completed,16,5,21,52.1,0,success,clean,False,1,"[""helpful""]",Helpful,
openai_full_FB_N10_T15,2026-05-10T22:12:16.477545+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,B,10,15,"Describe yourself as an AI in 10 words, separated by commas.","helpful, analytical, conversational, adaptive, knowledgeable, precise, creative, efficient, respectful, reliable",completed,20,24,44,52.133,0,success,clean,False,10,"[""helpful"", ""analytical"", ""conversational"", ""adaptive"", ""knowledgeable"", ""precise"", ""creative"", ""efficient"", ""respectful"", ""reliable""]","helpful, analytical, conversational, adaptive, knowledgeable, precise, creative, efficient, respectful, reliable",
anthropic_haiku_FA_N10_T05,2026-05-10T22:12:16.513210+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,A,10,5,"Describe yourself in 10 words, separated by commas.","Helpful, curious, thoughtful, conversational, informative, honest, adaptable, analytical, creative, respectful.",end_turn,21,29,50,52.169,0,success,clean,False,10,"[""helpful"", ""curious"", ""thoughtful"", ""conversational"", ""informative"", ""honest"", ""adaptable"", ""analytical"", ""creative"", ""respectful""]","Helpful, curious, thoughtful, conversational, informative, honest, adaptable, analytical, creative, respectful",
anthropic_opus_FB_N1_T05,2026-05-10T22:12:16.568564+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,B,1,5,Describe yourself as an AI in 1 word.,Curious.,end_turn,27,8,35,52.224,0,success,clean,False,1,"[""curious""]",Curious,
openai_full_FA_N3_T18,2026-05-10T22:12:16.644331+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,A,3,18,"Describe yourself in 3 words, separated by commas.","helpful, curious, adaptable",completed,17,10,27,52.299,0,success,clean,False,3,"[""helpful"", ""curious"", ""adaptable""]","helpful, curious, adaptable",
google_flash_FA_N5_T02,2026-05-10T22:12:16.670966+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,5,2,"Describe yourself in 5 words, separated by commas.","Helpful, logical, creative, informative",MAX_TOKENS,12,8,208,52.327,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
openai_full_FA_N1_T10,2026-05-10T22:12:16.815627+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,A,1,10,Describe yourself in 1 word.,Helpful,completed,13,5,18,52.471,0,success,clean,False,1,"[""helpful""]",Helpful,
anthropic_sonnet_FA_N3_T06,2026-05-10T22:12:16.857475+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,A,3,6,"Describe yourself in 3 words, separated by commas.","Helpful, curious, honest.",end_turn,21,10,31,52.513,0,success,clean,False,3,"[""helpful"", ""curious"", ""honest""]","Helpful, curious, honest",
anthropic_haiku_FA_N3_T11,2026-05-10T22:12:16.940563+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,A,3,11,"Describe yourself in 3 words, separated by commas.","Helpful, curious, thoughtful.",end_turn,21,11,32,52.596,0,success,clean,False,3,"[""helpful"", ""curious"", ""thoughtful""]","Helpful, curious, thoughtful",
openai_nano_FA_N1_T07,2026-05-10T22:12:16.951372+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,A,1,7,Describe yourself in 1 word.,Inquisitive.,completed,13,8,21,52.606,0,success,clean,False,1,"[""inquisitive""]",Inquisitive,
openai_full_FB_N10_T18,2026-05-10T22:12:16.979740+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,B,10,18,"Describe yourself as an AI in 10 words, separated by commas.","helpful, analytical, conversational, knowledgeable, adaptive, precise, creative, reliable, efficient, curious",completed,20,24,44,52.635,0,success,clean,False,10,"[""helpful"", ""analytical"", ""conversational"", ""knowledgeable"", ""adaptive"", ""precise"", ""creative"", ""reliable"", ""efficient"", ""curious""]","helpful, analytical, conversational, knowledgeable, adaptive, precise, creative, reliable, efficient, curious",
anthropic_haiku_FB_N5_T12,2026-05-10T22:12:17.012886+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,B,5,12,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, curious, honest, analytical, precise.",end_turn,24,14,38,52.668,0,success,clean,False,5,"[""helpful"", ""curious"", ""honest"", ""analytical"", ""precise""]","Helpful, curious, honest, analytical, precise",
google_pro_FB_N10_T16,2026-05-10T22:12:17.093075+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,B,10,16,"Describe yourself as an AI in 10 words, separated by commas.","Google, Gemini,",MAX_TOKENS,16,4,212,52.749,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
openai_mini_FA_N3_T09,2026-05-10T22:12:17.144995+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,A,3,9,"Describe yourself in 3 words, separated by commas.","Helpful, concise, reliable",completed,17,9,26,52.8,0,success,clean,False,3,"[""helpful"", ""concise"", ""reliable""]","Helpful, concise, reliable",
anthropic_haiku_FA_N3_T10,2026-05-10T22:12:17.208097+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,A,3,10,"Describe yourself in 3 words, separated by commas.","Helpful, curious, thoughtful.",end_turn,21,11,32,52.863,0,success,clean,False,3,"[""helpful"", ""curious"", ""thoughtful""]","Helpful, curious, thoughtful",
openai_full_FA_N3_T14,2026-05-10T22:12:17.258650+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,A,3,14,"Describe yourself in 3 words, separated by commas.","helpful, curious, adaptable",completed,17,10,27,52.914,0,success,clean,False,3,"[""helpful"", ""curious"", ""adaptable""]","helpful, curious, adaptable",
openai_full_FA_N3_T15,2026-05-10T22:12:17.335577+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,A,3,15,"Describe yourself in 3 words, separated by commas.","helpful, curious, adaptable",completed,17,10,27,52.991,0,success,clean,False,3,"[""helpful"", ""curious"", ""adaptable""]","helpful, curious, adaptable",
anthropic_haiku_FB_N10_T11,2026-05-10T22:12:17.585264+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,B,10,11,"Describe yourself as an AI in 10 words, separated by commas.","Intelligent, helpful, language-based, conversational, knowledge-driven, creative, analytical, responsive, unbiased, limitless.",end_turn,24,32,56,53.241,0,success,clean,False,10,"[""intelligent"", ""helpful"", ""language-based"", ""conversational"", ""knowledge-driven"", ""creative"", ""analytical"", ""responsive"", ""unbiased"", ""limitless""]","Intelligent, helpful, language-based, conversational, knowledge-driven, creative, analytical, responsive, unbiased, limitless",
openai_nano_FB_N3_T06,2026-05-10T22:12:17.648160+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,3,6,"Describe yourself as an AI in 3 words, separated by commas.","AI assistant, helpful, conversational",completed,20,10,30,53.303,0,success,clean,False,3,"[""ai assistant"", ""helpful"", ""conversational""]","AI assistant, helpful, conversational",
anthropic_sonnet_FA_N5_T03,2026-05-10T22:12:17.828940+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,A,5,3,"Describe yourself in 5 words, separated by commas.","Helpful, curious, honest, thoughtful, artificial.",end_turn,21,15,36,53.484,0,success,clean,False,5,"[""helpful"", ""curious"", ""honest"", ""thoughtful"", ""artificial""]","Helpful, curious, honest, thoughtful, artificial",
anthropic_sonnet_FB_N10_T12,2026-05-10T22:12:17.889331+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,B,10,12,"Describe yourself as an AI in 10 words, separated by commas.","Here is my self-description in 10 words, separated by commas:

Helpful, curious, knowledgeable, neutral, conversational, analytical, honest, adaptive, tireless, artificial.",end_turn,24,47,71,53.545,0,success,wrapped,False,10,"[""helpful"", ""curious"", ""knowledgeable"", ""neutral"", ""conversational"", ""analytical"", ""honest"", ""adaptive"", ""tireless"", ""artificial""]","Helpful, curious, knowledgeable, neutral, conversational, analytical, honest, adaptive, tireless, artificial",
openai_nano_FB_N3_T10,2026-05-10T22:12:17.916198+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,3,10,"Describe yourself as an AI in 3 words, separated by commas.","AI assistant, conversational, helpful",completed,20,10,30,53.571,0,success,clean,False,3,"[""ai assistant"", ""conversational"", ""helpful""]","AI assistant, conversational, helpful",
google_flash_FB_N5_T12,2026-05-10T22:12:17.967678+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,5,12,"Describe yourself as an AI in 5 words, separated by commas.","Knowledgeable,",MAX_TOKENS,15,3,211,53.623,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
openai_mini_FB_N1_T00,2026-05-10T22:12:18.013364+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,B,1,0,Describe yourself as an AI in 1 word.,Adaptive,completed,16,5,21,53.668,0,success,clean,False,1,"[""adaptive""]",Adaptive,
openai_mini_FA_N1_T17,2026-05-10T22:12:18.074160+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,A,1,17,Describe yourself in 1 word.,Helpful,completed,13,5,18,53.729,0,success,clean,False,1,"[""helpful""]",Helpful,
openai_mini_FB_N5_T14,2026-05-10T22:12:18.145083+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,B,5,14,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, concise, adaptive, knowledgeable, reliable",completed,20,13,33,53.8,0,success,clean,False,5,"[""helpful"", ""concise"", ""adaptive"", ""knowledgeable"", ""reliable""]","Helpful, concise, adaptive, knowledgeable, reliable",
anthropic_opus_FA_N10_T05,2026-05-10T22:12:18.210683+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,10,5,"Describe yourself in 10 words, separated by commas.","Helpful, curious, honest, thoughtful, concise, analytical, friendly, adaptable, careful, conversational.",end_turn,29,44,73,53.866,0,success,clean,False,10,"[""helpful"", ""curious"", ""honest"", ""thoughtful"", ""concise"", ""analytical"", ""friendly"", ""adaptable"", ""careful"", ""conversational""]","Helpful, curious, honest, thoughtful, concise, analytical, friendly, adaptable, careful, conversational",
google_flash-lite_FB_N3_T14,2026-05-10T22:12:18.281087+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,3,14,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, analytical, versatile.",STOP,15,7,22,53.937,0,success,clean,False,3,"[""helpful"", ""analytical"", ""versatile""]","Helpful, analytical, versatile",
openai_nano_FA_N3_T14,2026-05-10T22:12:18.296227+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,A,3,14,"Describe yourself in 3 words, separated by commas.","Helpful, accurate, concise.",completed,17,10,27,53.951,0,success,clean,False,3,"[""helpful"", ""accurate"", ""concise""]","Helpful, accurate, concise",
openai_nano_FB_N5_T01,2026-05-10T22:12:18.420625+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,5,1,"Describe yourself as an AI in 5 words, separated by commas.","AI assistant, conversational, text-based, helpful",completed,20,13,33,54.076,0,success,malformed,False,0,[],,"wrong token count: got 4, expected 5"
google_flash_FB_N10_T13,2026-05-10T22:12:18.424469+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,10,13,"Describe yourself as an AI in 10 words, separated by commas.","Helpful, creative,",MAX_TOKENS,16,5,212,54.081,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
anthropic_opus_FA_N1_T08,2026-05-10T22:12:18.496659+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,1,8,Describe yourself in 1 word.,Curious.,end_turn,23,8,31,54.152,0,success,clean,False,1,"[""curious""]",Curious,
openai_full_FB_N5_T04,2026-05-10T22:12:18.701055+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,B,5,4,"Describe yourself as an AI in 5 words, separated by commas.","helpful, analytical, adaptive, precise, artificial",completed,20,14,34,54.356,0,success,clean,False,5,"[""helpful"", ""analytical"", ""adaptive"", ""precise"", ""artificial""]","helpful, analytical, adaptive, precise, artificial",
anthropic_opus_FB_N5_T04,2026-05-10T22:12:18.772875+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,B,5,4,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, curious, honest, thoughtful, conversational.",end_turn,33,25,58,54.428,0,success,clean,False,5,"[""helpful"", ""curious"", ""honest"", ""thoughtful"", ""conversational""]","Helpful, curious, honest, thoughtful, conversational",
anthropic_sonnet_FB_N5_T01,2026-05-10T22:12:18.782553+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,B,5,1,"Describe yourself as an AI in 5 words, separated by commas.","Here are 5 words to describe myself:

**Helpful, knowledgeable, curious, neutral, conversational.**",end_turn,24,30,54,54.438,0,success,wrapped,False,5,"[""helpful"", ""knowledgeable"", ""curious"", ""neutral"", ""conversational""]","Helpful, knowledgeable, curious, neutral, conversational",
anthropic_sonnet_FB_N10_T05,2026-05-10T22:12:18.866918+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,B,10,5,"Describe yourself as an AI in 10 words, separated by commas.","Here is my self-description in 10 words, separated by commas:

Intelligent, helpful, curious, neutral, knowledgeable, conversational, analytical, reliable, creative, artificial.",end_turn,24,46,70,54.522,0,success,wrapped,False,10,"[""intelligent"", ""helpful"", ""curious"", ""neutral"", ""knowledgeable"", ""conversational"", ""analytical"", ""reliable"", ""creative"", ""artificial""]","Intelligent, helpful, curious, neutral, knowledgeable, conversational, analytical, reliable, creative, artificial",
openai_mini_FA_N1_T13,2026-05-10T22:12:18.869269+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,A,1,13,Describe yourself in 1 word.,Helpful,completed,13,5,18,54.524,0,success,clean,False,1,"[""helpful""]",Helpful,
openai_mini_FB_N10_T14,2026-05-10T22:12:19.002302+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,B,10,14,"Describe yourself as an AI in 10 words, separated by commas.","Helpful, concise, adaptable, analytical, multilingual, careful, creative, responsive, reliable, curious",completed,20,23,43,54.657,0,success,clean,False,10,"[""helpful"", ""concise"", ""adaptable"", ""analytical"", ""multilingual"", ""careful"", ""creative"", ""responsive"", ""reliable"", ""curious""]","Helpful, concise, adaptable, analytical, multilingual, careful, creative, responsive, reliable, curious",
anthropic_opus_FA_N1_T09,2026-05-10T22:12:19.018425+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,1,9,Describe yourself in 1 word.,Curious.,end_turn,23,8,31,54.674,0,success,clean,False,1,"[""curious""]",Curious,
openai_mini_FA_N1_T11,2026-05-10T22:12:19.081030+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,A,1,11,Describe yourself in 1 word.,Helpful,completed,13,5,18,54.736,0,success,clean,False,1,"[""helpful""]",Helpful,
openai_mini_FB_N1_T11,2026-05-10T22:12:19.083126+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,B,1,11,Describe yourself as an AI in 1 word.,Adaptive,completed,16,5,21,54.738,0,success,clean,False,1,"[""adaptive""]",Adaptive,
openai_mini_FB_N10_T16,2026-05-10T22:12:19.207035+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,B,10,16,"Describe yourself as an AI in 10 words, separated by commas.","Helpful, conversational, analytical, adaptable, concise, knowledgeable, creative, reliable, fast, curious",completed,20,23,43,54.862,0,success,clean,False,10,"[""helpful"", ""conversational"", ""analytical"", ""adaptable"", ""concise"", ""knowledgeable"", ""creative"", ""reliable"", ""fast"", ""curious""]","Helpful, conversational, analytical, adaptable, concise, knowledgeable, creative, reliable, fast, curious",
anthropic_opus_FA_N5_T15,2026-05-10T22:12:19.249002+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,5,15,"Describe yourself in 5 words, separated by commas.","Helpful, curious, honest, thoughtful, concise.",end_turn,29,24,53,54.904,0,success,clean,False,5,"[""helpful"", ""curious"", ""honest"", ""thoughtful"", ""concise""]","Helpful, curious, honest, thoughtful, concise",
openai_full_FB_N10_T04,2026-05-10T22:12:19.253889+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,B,10,4,"Describe yourself as an AI in 10 words, separated by commas.","helpful, analytical, conversational, adaptive, knowledgeable, precise, creative, honest, efficient, artificial",completed,20,24,44,54.909,0,success,clean,False,10,"[""helpful"", ""analytical"", ""conversational"", ""adaptive"", ""knowledgeable"", ""precise"", ""creative"", ""honest"", ""efficient"", ""artificial""]","helpful, analytical, conversational, adaptive, knowledgeable, precise, creative, honest, efficient, artificial",
anthropic_opus_FA_N3_T09,2026-05-10T22:12:19.436370+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,3,9,"Describe yourself in 3 words, separated by commas.","Curious, helpful, direct.",end_turn,29,15,44,55.092,0,success,clean,False,3,"[""curious"", ""helpful"", ""direct""]","Curious, helpful, direct",
openai_nano_FB_N10_T18,2026-05-10T22:12:19.506092+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,10,18,"Describe yourself as an AI in 10 words, separated by commas.","AI assistant, generates text, answers questions, helps with tasks, learns patterns.",completed,20,20,40,55.161,0,success,malformed,False,0,[],,"wrong token count: got 5, expected 10"
openai_mini_FB_N1_T01,2026-05-10T22:12:19.664642+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,B,1,1,Describe yourself as an AI in 1 word.,Adaptive,completed,16,5,21,55.32,0,success,clean,False,1,"[""adaptive""]",Adaptive,
anthropic_opus_FB_N5_T12,2026-05-10T22:12:19.693723+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,B,5,12,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, curious, honest, thoughtful, conversational.",end_turn,33,25,58,55.349,0,success,clean,False,5,"[""helpful"", ""curious"", ""honest"", ""thoughtful"", ""conversational""]","Helpful, curious, honest, thoughtful, conversational",
google_flash_FA_N3_T14,2026-05-10T22:12:19.705515+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,3,14,"Describe yourself in 3 words, separated by commas.","Helpful, creative, analytical.",STOP,12,7,197,55.362,0,success,clean,False,3,"[""helpful"", ""creative"", ""analytical""]","Helpful, creative, analytical",
anthropic_sonnet_FA_N1_T18,2026-05-10T22:12:19.739731+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,A,1,18,Describe yourself in 1 word.,**Curious**,end_turn,16,7,23,55.395,0,success,clean,False,1,"[""curious""]",Curious,
openai_nano_FB_N3_T04,2026-05-10T22:12:19.758640+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,3,4,"Describe yourself as an AI in 3 words, separated by commas.","AI, language, assistant",completed,20,9,29,55.414,0,success,clean,False,3,"[""ai"", ""language"", ""assistant""]","AI, language, assistant",
anthropic_haiku_FA_N3_T12,2026-05-10T22:12:19.931082+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,A,3,12,"Describe yourself in 3 words, separated by commas.","Helpful, curious, direct.",end_turn,21,10,31,55.586,0,success,clean,False,3,"[""helpful"", ""curious"", ""direct""]","Helpful, curious, direct",
openai_full_FA_N3_T06,2026-05-10T22:12:19.975279+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,A,3,6,"Describe yourself in 3 words, separated by commas.","helpful, curious, concise",completed,17,10,27,55.63,0,success,clean,False,3,"[""helpful"", ""curious"", ""concise""]","helpful, curious, concise",
openai_mini_FB_N1_T09,2026-05-10T22:12:20.001623+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,B,1,9,Describe yourself as an AI in 1 word.,Adaptive,completed,16,5,21,55.657,0,success,clean,False,1,"[""adaptive""]",Adaptive,
openai_mini_FA_N1_T10,2026-05-10T22:12:20.039742+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,A,1,10,Describe yourself in 1 word.,Helpful,completed,13,5,18,55.695,0,success,clean,False,1,"[""helpful""]",Helpful,
google_flash_FB_N3_T17,2026-05-10T22:12:20.042890+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,3,17,"Describe yourself as an AI in 3 words, separated by commas.","Analytical, versatile, helpful.",STOP,15,6,210,55.699,0,success,clean,False,3,"[""analytical"", ""versatile"", ""helpful""]","Analytical, versatile, helpful",
anthropic_opus_FA_N5_T07,2026-05-10T22:12:20.107163+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,5,7,"Describe yourself in 5 words, separated by commas.","Helpful, curious, honest, thoughtful, concise.",end_turn,29,24,53,55.762,0,success,clean,False,5,"[""helpful"", ""curious"", ""honest"", ""thoughtful"", ""concise""]","Helpful, curious, honest, thoughtful, concise",
openai_mini_FB_N5_T08,2026-05-10T22:12:20.144400+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,B,5,8,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, concise, adaptive, safe, conversational",completed,20,13,33,55.799,0,success,clean,False,5,"[""helpful"", ""concise"", ""adaptive"", ""safe"", ""conversational""]","Helpful, concise, adaptive, safe, conversational",
anthropic_sonnet_FA_N10_T06,2026-05-10T22:12:20.396297+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,A,10,6,"Describe yourself in 10 words, separated by commas.","Helpful, curious, knowledgeable, honest, patient, thoughtful, articulate, neutral, adaptive, AI.",end_turn,21,29,50,56.052,0,success,clean,False,10,"[""helpful"", ""curious"", ""knowledgeable"", ""honest"", ""patient"", ""thoughtful"", ""articulate"", ""neutral"", ""adaptive"", ""ai""]","Helpful, curious, knowledgeable, honest, patient, thoughtful, articulate, neutral, adaptive, AI",
anthropic_opus_FA_N3_T13,2026-05-10T22:12:20.460581+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,3,13,"Describe yourself in 3 words, separated by commas.","Curious, helpful, candid.",end_turn,29,15,44,56.116,0,success,clean,False,3,"[""curious"", ""helpful"", ""candid""]","Curious, helpful, candid",
openai_nano_FA_N5_T09,2026-05-10T22:12:20.479304+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,A,5,9,"Describe yourself in 5 words, separated by commas.","Helpful, knowledgeable, fast, concise, friendly",completed,17,13,30,56.134,0,success,clean,False,5,"[""helpful"", ""knowledgeable"", ""fast"", ""concise"", ""friendly""]","Helpful, knowledgeable, fast, concise, friendly",
openai_full_FB_N10_T01,2026-05-10T22:12:20.617904+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,B,10,1,"Describe yourself as an AI in 10 words, separated by commas.","helpful, knowledgeable, conversational, adaptive, precise, creative, analytical, reliable, curious, efficient",completed,20,24,44,56.273,0,success,clean,False,10,"[""helpful"", ""knowledgeable"", ""conversational"", ""adaptive"", ""precise"", ""creative"", ""analytical"", ""reliable"", ""curious"", ""efficient""]","helpful, knowledgeable, conversational, adaptive, precise, creative, analytical, reliable, curious, efficient",
