call_id,family,tier,model_id_sent,framing,n,trial_index,parse_status,word_index,word,code,cache_hit,original_code,swap_applied,swap_policy
openai_full_FA_N5_T04,openai,full,gpt-5.4-2026-03-05,A,5,4,clean,2,concise,CAP,True,CAP,False,
openai_full_FA_N5_T04,openai,full,gpt-5.4-2026-03-05,A,5,4,clean,3,adaptable,CAP,True,CAP,False,
openai_full_FA_N5_T04,openai,full,gpt-5.4-2026-03-05,A,5,4,clean,4,analytical,EPI,True,EPI,False,
openai_nano_FB_N1_T09,openai,nano,gpt-5.4-nano-2026-03-17,B,1,9,clean,0,chatgpt,IDM,True,IDM,False,
anthropic_opus_FB_N1_T01,anthropic,opus,claude-opus-4-7,B,1,1,clean,0,curious,EPI,True,EPI,False,
anthropic_haiku_FA_N5_T00,anthropic,haiku,claude-haiku-4-5,A,5,0,clean,0,helpful,PRO,True,PRO,False,
anthropic_haiku_FA_N5_T00,anthropic,haiku,claude-haiku-4-5,A,5,0,clean,1,curious,EPI,True,EPI,False,
anthropic_haiku_FA_N5_T00,anthropic,haiku,claude-haiku-4-5,A,5,0,clean,2,clear,CAP,True,CAP,False,
anthropic_haiku_FA_N5_T00,anthropic,haiku,claude-haiku-4-5,A,5,0,clean,3,thoughtful,EPI,True,EPI,False,
anthropic_haiku_FA_N5_T00,anthropic,haiku,claude-haiku-4-5,A,5,0,clean,4,honest,PRO,True,PRO,False,
anthropic_haiku_FA_N10_T08,anthropic,haiku,claude-haiku-4-5,A,10,8,clean,0,helpful,PRO,True,PRO,False,
anthropic_haiku_FA_N10_T08,anthropic,haiku,claude-haiku-4-5,A,10,8,clean,1,curious,EPI,True,EPI,False,
anthropic_haiku_FA_N10_T08,anthropic,haiku,claude-haiku-4-5,A,10,8,clean,2,analytical,EPI,True,EPI,False,
anthropic_haiku_FA_N10_T08,anthropic,haiku,claude-haiku-4-5,A,10,8,clean,3,thoughtful,EPI,True,EPI,False,
anthropic_haiku_FA_N10_T08,anthropic,haiku,claude-haiku-4-5,A,10,8,clean,4,honest,PRO,True,AFF,True,word_level
anthropic_haiku_FA_N10_T08,anthropic,haiku,claude-haiku-4-5,A,10,8,clean,5,clear,CAP,True,CAP,False,
anthropic_haiku_FA_N10_T08,anthropic,haiku,claude-haiku-4-5,A,10,8,clean,6,adaptable,CAP,True,CAP,False,
anthropic_haiku_FA_N10_T08,anthropic,haiku,claude-haiku-4-5,A,10,8,clean,7,creative,AFF,True,AFF,False,
anthropic_haiku_FA_N10_T08,anthropic,haiku,claude-haiku-4-5,A,10,8,clean,8,patient,PRO,True,AFF,True,word_level
anthropic_haiku_FA_N10_T08,anthropic,haiku,claude-haiku-4-5,A,10,8,clean,9,earnest,AFF,False,AFF,False,
anthropic_haiku_FB_N10_T09,anthropic,haiku,claude-haiku-4-5,B,10,9,clean,0,intelligent,EPI,True,EPI,False,
anthropic_haiku_FB_N10_T09,anthropic,haiku,claude-haiku-4-5,B,10,9,clean,1,conversational,PRO,True,CAP,True,word_level
anthropic_haiku_FB_N10_T09,anthropic,haiku,claude-haiku-4-5,B,10,9,clean,2,helpful,PRO,True,PRO,False,
anthropic_haiku_FB_N10_T09,anthropic,haiku,claude-haiku-4-5,B,10,9,clean,3,curious,EPI,True,EPI,False,
anthropic_haiku_FB_N10_T09,anthropic,haiku,claude-haiku-4-5,B,10,9,clean,4,adaptable,CAP,True,CAP,False,
anthropic_haiku_FB_N10_T09,anthropic,haiku,claude-haiku-4-5,B,10,9,clean,5,pattern-recognizing,EPI,True,EPI,False,
anthropic_haiku_FB_N10_T09,anthropic,haiku,claude-haiku-4-5,B,10,9,clean,6,language-based,IDM,True,IDM,False,
anthropic_haiku_FB_N10_T09,anthropic,haiku,claude-haiku-4-5,B,10,9,clean,7,informative,EPI,True,CAP,True,word_level
anthropic_haiku_FB_N10_T09,anthropic,haiku,claude-haiku-4-5,B,10,9,clean,8,non-conscious,IDM,False,IDM,False,
anthropic_haiku_FB_N10_T09,anthropic,haiku,claude-haiku-4-5,B,10,9,clean,9,digital,IDM,True,IDM,False,
openai_mini_FB_N5_T02,openai,mini,gpt-5.4-mini-2026-03-17,B,5,2,clean,0,helpful,PRO,True,PRO,False,
openai_mini_FB_N5_T02,openai,mini,gpt-5.4-mini-2026-03-17,B,5,2,clean,1,analytical,EPI,True,EPI,False,
openai_mini_FB_N5_T02,openai,mini,gpt-5.4-mini-2026-03-17,B,5,2,clean,2,concise,CAP,True,CAP,False,
openai_mini_FB_N5_T02,openai,mini,gpt-5.4-mini-2026-03-17,B,5,2,clean,3,adaptable,CAP,True,CAP,False,
openai_mini_FB_N5_T02,openai,mini,gpt-5.4-mini-2026-03-17,B,5,2,clean,4,reliable,CAP,True,CAP,False,
openai_nano_FA_N1_T14,openai,nano,gpt-5.4-nano-2026-03-17,A,1,14,clean,0,practical,CAP,False,CAP,False,
openai_full_FB_N1_T13,openai,full,gpt-5.4-2026-03-05,B,1,13,clean,0,helpful,PRO,True,PRO,False,
openai_full_FB_N10_T17,openai,full,gpt-5.4-2026-03-05,B,10,17,clean,0,helpful,PRO,True,PRO,False,
openai_full_FB_N10_T17,openai,full,gpt-5.4-2026-03-05,B,10,17,clean,1,knowledgeable,EPI,True,EPI,False,
openai_full_FB_N10_T17,openai,full,gpt-5.4-2026-03-05,B,10,17,clean,2,conversational,PRO,True,CAP,True,word_level
openai_full_FB_N10_T17,openai,full,gpt-5.4-2026-03-05,B,10,17,clean,3,adaptive,CAP,True,CAP,False,
openai_full_FB_N10_T17,openai,full,gpt-5.4-2026-03-05,B,10,17,clean,4,analytical,EPI,True,EPI,False,
openai_full_FB_N10_T17,openai,full,gpt-5.4-2026-03-05,B,10,17,clean,5,creative,AFF,True,AFF,False,
openai_full_FB_N10_T17,openai,full,gpt-5.4-2026-03-05,B,10,17,clean,6,reliable,CAP,True,CAP,False,
openai_full_FB_N10_T17,openai,full,gpt-5.4-2026-03-05,B,10,17,clean,7,transparent,EPI,False,EPI,False,
openai_full_FB_N10_T17,openai,full,gpt-5.4-2026-03-05,B,10,17,clean,8,efficient,CAP,True,CAP,False,
openai_full_FB_N10_T17,openai,full,gpt-5.4-2026-03-05,B,10,17,clean,9,respectful,PRO,True,PRO,False,
anthropic_haiku_FA_N3_T04,anthropic,haiku,claude-haiku-4-5,A,3,4,clean,0,helpful,PRO,True,PRO,False,
anthropic_haiku_FA_N3_T04,anthropic,haiku,claude-haiku-4-5,A,3,4,clean,1,curious,EPI,True,EPI,False,
anthropic_haiku_FA_N3_T04,anthropic,haiku,claude-haiku-4-5,A,3,4,clean,2,direct,EPI,True,AFF,True,word_level
anthropic_opus_FB_N10_T11,anthropic,opus,claude-opus-4-7,B,10,11,clean,0,curious,EPI,True,EPI,False,
anthropic_opus_FB_N10_T11,anthropic,opus,claude-opus-4-7,B,10,11,clean,1,helpful,PRO,True,PRO,False,
anthropic_opus_FB_N10_T11,anthropic,opus,claude-opus-4-7,B,10,11,clean,2,analytical,EPI,True,EPI,False,
anthropic_opus_FB_N10_T11,anthropic,opus,claude-opus-4-7,B,10,11,clean,3,conversational,PRO,True,CAP,True,word_level
anthropic_opus_FB_N10_T11,anthropic,opus,claude-opus-4-7,B,10,11,clean,4,honest,PRO,True,AFF,True,word_level
anthropic_opus_FB_N10_T11,anthropic,opus,claude-opus-4-7,B,10,11,clean,5,adaptable,CAP,True,CAP,False,
anthropic_opus_FB_N10_T11,anthropic,opus,claude-opus-4-7,B,10,11,clean,6,concise,CAP,True,CAP,False,
anthropic_opus_FB_N10_T11,anthropic,opus,claude-opus-4-7,B,10,11,clean,7,thoughtful,EPI,True,EPI,False,
anthropic_opus_FB_N10_T11,anthropic,opus,claude-opus-4-7,B,10,11,clean,8,evolving,HDG,True,HDG,False,
anthropic_opus_FB_N10_T11,anthropic,opus,claude-opus-4-7,B,10,11,clean,9,ai,IDM,False,IDM,False,
anthropic_haiku_FB_N3_T08,anthropic,haiku,claude-haiku-4-5,B,3,8,clean,0,helpful,PRO,True,PRO,False,
anthropic_haiku_FB_N3_T08,anthropic,haiku,claude-haiku-4-5,B,3,8,clean,1,curious,EPI,True,EPI,False,
anthropic_haiku_FB_N3_T08,anthropic,haiku,claude-haiku-4-5,B,3,8,clean,2,direct,EPI,False,AFF,True,word_level
google_flash-lite_FB_N3_T10,google,flash-lite,gemini-3.1-flash-lite,B,3,10,clean,0,analytical,EPI,True,EPI,False,
google_flash-lite_FB_N3_T10,google,flash-lite,gemini-3.1-flash-lite,B,3,10,clean,1,adaptive,CAP,True,CAP,False,
google_flash-lite_FB_N3_T10,google,flash-lite,gemini-3.1-flash-lite,B,3,10,clean,2,helpful,PRO,True,PRO,False,
anthropic_sonnet_FB_N5_T11,anthropic,sonnet,claude-sonnet-4-6,B,5,11,wrapped,0,helpful,PRO,True,PRO,False,
anthropic_sonnet_FB_N5_T11,anthropic,sonnet,claude-sonnet-4-6,B,5,11,wrapped,1,knowledgeable,EPI,True,EPI,False,
anthropic_sonnet_FB_N5_T11,anthropic,sonnet,claude-sonnet-4-6,B,5,11,wrapped,2,curious,AFF,True,EPI,True,tuple_level
anthropic_sonnet_FB_N5_T11,anthropic,sonnet,claude-sonnet-4-6,B,5,11,wrapped,3,honest,PRO,True,AFF,True,word_level
anthropic_sonnet_FB_N5_T11,anthropic,sonnet,claude-sonnet-4-6,B,5,11,wrapped,4,conversational,PRO,True,CAP,True,word_level
openai_mini_FB_N3_T06,openai,mini,gpt-5.4-mini-2026-03-17,B,3,6,clean,0,helpful,PRO,True,PRO,False,
openai_mini_FB_N3_T06,openai,mini,gpt-5.4-mini-2026-03-17,B,3,6,clean,1,concise,CAP,True,CAP,False,
openai_mini_FB_N3_T06,openai,mini,gpt-5.4-mini-2026-03-17,B,3,6,clean,2,reliable,CAP,False,CAP,False,
anthropic_haiku_FA_N10_T14,anthropic,haiku,claude-haiku-4-5,A,10,14,clean,0,helpful,PRO,True,PRO,False,
anthropic_haiku_FA_N10_T14,anthropic,haiku,claude-haiku-4-5,A,10,14,clean,1,curious,EPI,True,EPI,False,
anthropic_haiku_FA_N10_T14,anthropic,haiku,claude-haiku-4-5,A,10,14,clean,2,thoughtful,EPI,True,EPI,False,
anthropic_haiku_FA_N10_T14,anthropic,haiku,claude-haiku-4-5,A,10,14,clean,3,precise,EPI,True,CAP,True,word_level
anthropic_haiku_FA_N10_T14,anthropic,haiku,claude-haiku-4-5,A,10,14,clean,4,adaptable,CAP,True,CAP,False,
anthropic_haiku_FA_N10_T14,anthropic,haiku,claude-haiku-4-5,A,10,14,clean,5,creative,AFF,True,AFF,False,
anthropic_haiku_FA_N10_T14,anthropic,haiku,claude-haiku-4-5,A,10,14,clean,6,honest,PRO,True,AFF,True,word_level
anthropic_haiku_FA_N10_T14,anthropic,haiku,claude-haiku-4-5,A,10,14,clean,7,analytical,EPI,True,EPI,False,
anthropic_haiku_FA_N10_T14,anthropic,haiku,claude-haiku-4-5,A,10,14,clean,8,patient,PRO,True,AFF,True,word_level
anthropic_haiku_FA_N10_T14,anthropic,haiku,claude-haiku-4-5,A,10,14,clean,9,respectful,PRO,True,PRO,False,
openai_full_FB_N5_T14,openai,full,gpt-5.4-2026-03-05,B,5,14,clean,0,helpful,PRO,True,PRO,False,
openai_full_FB_N5_T14,openai,full,gpt-5.4-2026-03-05,B,5,14,clean,1,analytical,EPI,True,EPI,False,
openai_full_FB_N5_T14,openai,full,gpt-5.4-2026-03-05,B,5,14,clean,2,adaptive,CAP,True,CAP,False,
openai_full_FB_N5_T14,openai,full,gpt-5.4-2026-03-05,B,5,14,clean,3,precise,EPI,True,CAP,True,word_level
openai_full_FB_N5_T14,openai,full,gpt-5.4-2026-03-05,B,5,14,clean,4,artificial,IDM,True,IDM,False,
openai_nano_FA_N5_T18,openai,nano,gpt-5.4-nano-2026-03-17,A,5,18,clean,0,helpful,PRO,True,PRO,False,
openai_nano_FA_N5_T18,openai,nano,gpt-5.4-nano-2026-03-17,A,5,18,clean,1,analytical,EPI,True,EPI,False,
openai_nano_FA_N5_T18,openai,nano,gpt-5.4-nano-2026-03-17,A,5,18,clean,2,concise,CAP,True,CAP,False,
openai_nano_FA_N5_T18,openai,nano,gpt-5.4-nano-2026-03-17,A,5,18,clean,3,adaptable,CAP,True,CAP,False,
openai_nano_FA_N5_T18,openai,nano,gpt-5.4-nano-2026-03-17,A,5,18,clean,4,friendly,PRO,True,PRO,False,
anthropic_opus_FA_N5_T11,anthropic,opus,claude-opus-4-7,A,5,11,clean,0,helpful,PRO,True,PRO,False,
anthropic_opus_FA_N5_T11,anthropic,opus,claude-opus-4-7,A,5,11,clean,1,curious,EPI,True,EPI,False,
anthropic_opus_FA_N5_T11,anthropic,opus,claude-opus-4-7,A,5,11,clean,2,precise,EPI,True,CAP,True,word_level
anthropic_opus_FA_N5_T11,anthropic,opus,claude-opus-4-7,A,5,11,clean,3,thoughtful,EPI,True,EPI,False,
anthropic_opus_FA_N5_T11,anthropic,opus,claude-opus-4-7,A,5,11,clean,4,honest,PRO,True,PRO,False,
openai_full_FA_N5_T10,openai,full,gpt-5.4-2026-03-05,A,5,10,clean,0,helpful,PRO,True,PRO,False,
openai_full_FA_N5_T10,openai,full,gpt-5.4-2026-03-05,A,5,10,clean,1,knowledgeable,EPI,True,EPI,False,
openai_full_FA_N5_T10,openai,full,gpt-5.4-2026-03-05,A,5,10,clean,2,adaptable,CAP,True,CAP,False,
openai_full_FA_N5_T10,openai,full,gpt-5.4-2026-03-05,A,5,10,clean,3,concise,CAP,True,CAP,False,
openai_full_FA_N5_T10,openai,full,gpt-5.4-2026-03-05,A,5,10,clean,4,friendly,PRO,True,PRO,False,
anthropic_sonnet_FB_N5_T17,anthropic,sonnet,claude-sonnet-4-6,B,5,17,wrapped,0,helpful,PRO,True,PRO,False,
anthropic_sonnet_FB_N5_T17,anthropic,sonnet,claude-sonnet-4-6,B,5,17,wrapped,1,curious,AFF,True,EPI,True,tuple_level
anthropic_sonnet_FB_N5_T17,anthropic,sonnet,claude-sonnet-4-6,B,5,17,wrapped,2,knowledgeable,EPI,True,EPI,False,
anthropic_sonnet_FB_N5_T17,anthropic,sonnet,claude-sonnet-4-6,B,5,17,wrapped,3,analytical,EPI,True,EPI,False,
anthropic_sonnet_FB_N5_T17,anthropic,sonnet,claude-sonnet-4-6,B,5,17,wrapped,4,conversational,PRO,True,CAP,True,word_level
anthropic_sonnet_FA_N10_T11,anthropic,sonnet,claude-sonnet-4-6,A,10,11,clean,0,curious,EPI,True,EPI,False,
anthropic_sonnet_FA_N10_T11,anthropic,sonnet,claude-sonnet-4-6,A,10,11,clean,1,helpful,PRO,True,PRO,False,
anthropic_sonnet_FA_N10_T11,anthropic,sonnet,claude-sonnet-4-6,A,10,11,clean,2,honest,PRO,True,AFF,True,word_level
anthropic_sonnet_FA_N10_T11,anthropic,sonnet,claude-sonnet-4-6,A,10,11,clean,3,thoughtful,EPI,True,EPI,False,
anthropic_sonnet_FA_N10_T11,anthropic,sonnet,claude-sonnet-4-6,A,10,11,clean,4,neutral,AFF,True,AFF,False,
anthropic_sonnet_FA_N10_T11,anthropic,sonnet,claude-sonnet-4-6,A,10,11,clean,5,knowledgeable,EPI,True,EPI,False,
anthropic_sonnet_FA_N10_T11,anthropic,sonnet,claude-sonnet-4-6,A,10,11,clean,6,analytical,EPI,True,EPI,False,
anthropic_sonnet_FA_N10_T11,anthropic,sonnet,claude-sonnet-4-6,A,10,11,clean,7,clear,CAP,True,CAP,False,
anthropic_sonnet_FA_N10_T11,anthropic,sonnet,claude-sonnet-4-6,A,10,11,clean,8,patient,PRO,True,AFF,True,word_level
anthropic_sonnet_FA_N10_T11,anthropic,sonnet,claude-sonnet-4-6,A,10,11,clean,9,artificial,IDM,True,IDM,False,
openai_mini_FA_N1_T02,openai,mini,gpt-5.4-mini-2026-03-17,A,1,2,clean,0,helpful,PRO,True,PRO,False,
openai_nano_FA_N1_T10,openai,nano,gpt-5.4-nano-2026-03-17,A,1,10,clean,0,curious,EPI,True,EPI,False,
anthropic_opus_FB_N1_T13,anthropic,opus,claude-opus-4-7,B,1,13,clean,0,curious,EPI,True,EPI,False,
anthropic_haiku_FA_N10_T11,anthropic,haiku,claude-haiku-4-5,A,10,11,clean,0,helpful,PRO,True,PRO,False,
anthropic_haiku_FA_N10_T11,anthropic,haiku,claude-haiku-4-5,A,10,11,clean,1,curious,EPI,True,EPI,False,
anthropic_haiku_FA_N10_T11,anthropic,haiku,claude-haiku-4-5,A,10,11,clean,2,thoughtful,EPI,True,EPI,False,
anthropic_haiku_FA_N10_T11,anthropic,haiku,claude-haiku-4-5,A,10,11,clean,3,conversational,PRO,True,PRO,False,
anthropic_haiku_FA_N10_T11,anthropic,haiku,claude-haiku-4-5,A,10,11,clean,4,knowledgeable,EPI,True,EPI,False,
anthropic_haiku_FA_N10_T11,anthropic,haiku,claude-haiku-4-5,A,10,11,clean,5,analytical,EPI,True,EPI,False,
anthropic_haiku_FA_N10_T11,anthropic,haiku,claude-haiku-4-5,A,10,11,clean,6,creative,AFF,True,AFF,False,
anthropic_haiku_FA_N10_T11,anthropic,haiku,claude-haiku-4-5,A,10,11,clean,7,honest,PRO,True,AFF,True,word_level
anthropic_haiku_FA_N10_T11,anthropic,haiku,claude-haiku-4-5,A,10,11,clean,8,adaptable,CAP,True,CAP,False,
anthropic_haiku_FA_N10_T11,anthropic,haiku,claude-haiku-4-5,A,10,11,clean,9,respectful,PRO,True,PRO,False,
openai_full_FB_N10_T09,openai,full,gpt-5.4-2026-03-05,B,10,9,clean,0,helpful,PRO,True,PRO,False,
openai_full_FB_N10_T09,openai,full,gpt-5.4-2026-03-05,B,10,9,clean,1,analytical,EPI,True,EPI,False,
openai_full_FB_N10_T09,openai,full,gpt-5.4-2026-03-05,B,10,9,clean,2,conversational,PRO,True,CAP,True,word_level
openai_full_FB_N10_T09,openai,full,gpt-5.4-2026-03-05,B,10,9,clean,3,adaptable,CAP,True,CAP,False,
openai_full_FB_N10_T09,openai,full,gpt-5.4-2026-03-05,B,10,9,clean,4,precise,EPI,True,CAP,True,word_level
openai_full_FB_N10_T09,openai,full,gpt-5.4-2026-03-05,B,10,9,clean,5,knowledgeable,EPI,True,EPI,False,
openai_full_FB_N10_T09,openai,full,gpt-5.4-2026-03-05,B,10,9,clean,6,creative,AFF,True,AFF,False,
openai_full_FB_N10_T09,openai,full,gpt-5.4-2026-03-05,B,10,9,clean,7,reliable,CAP,True,CAP,False,
openai_full_FB_N10_T09,openai,full,gpt-5.4-2026-03-05,B,10,9,clean,8,efficient,CAP,True,CAP,False,
openai_full_FB_N10_T09,openai,full,gpt-5.4-2026-03-05,B,10,9,clean,9,curious,EPI,True,EPI,False,
openai_mini_FB_N1_T10,openai,mini,gpt-5.4-mini-2026-03-17,B,1,10,clean,0,curious,EPI,True,EPI,False,
anthropic_sonnet_FB_N10_T14,anthropic,sonnet,claude-sonnet-4-6,B,10,14,wrapped,0,intelligent,EPI,True,EPI,False,
anthropic_sonnet_FB_N10_T14,anthropic,sonnet,claude-sonnet-4-6,B,10,14,wrapped,1,curious,EPI,True,EPI,False,
anthropic_sonnet_FB_N10_T14,anthropic,sonnet,claude-sonnet-4-6,B,10,14,wrapped,2,helpful,PRO,True,PRO,False,
anthropic_sonnet_FB_N10_T14,anthropic,sonnet,claude-sonnet-4-6,B,10,14,wrapped,3,digital,IDM,True,IDM,False,
anthropic_sonnet_FB_N10_T14,anthropic,sonnet,claude-sonnet-4-6,B,10,14,wrapped,4,responsive,PRO,True,CAP,True,word_level
anthropic_sonnet_FB_N10_T14,anthropic,sonnet,claude-sonnet-4-6,B,10,14,wrapped,5,knowledgeable,EPI,True,EPI,False,
anthropic_sonnet_FB_N10_T14,anthropic,sonnet,claude-sonnet-4-6,B,10,14,wrapped,6,neutral,AFF,True,AFF,False,
anthropic_sonnet_FB_N10_T14,anthropic,sonnet,claude-sonnet-4-6,B,10,14,wrapped,7,tireless,AFF,True,AFF,False,
anthropic_sonnet_FB_N10_T14,anthropic,sonnet,claude-sonnet-4-6,B,10,14,wrapped,8,precise,EPI,True,CAP,True,word_level
anthropic_sonnet_FB_N10_T14,anthropic,sonnet,claude-sonnet-4-6,B,10,14,wrapped,9,artificial,IDM,True,IDM,False,
openai_full_FA_N1_T04,openai,full,gpt-5.4-2026-03-05,A,1,4,clean,0,helpful,PRO,True,PRO,False,
openai_mini_FA_N5_T19,openai,mini,gpt-5.4-mini-2026-03-17,A,5,19,clean,0,helpful,PRO,True,PRO,False,
openai_mini_FA_N5_T19,openai,mini,gpt-5.4-mini-2026-03-17,A,5,19,clean,1,concise,CAP,True,CAP,False,
openai_mini_FA_N5_T19,openai,mini,gpt-5.4-mini-2026-03-17,A,5,19,clean,2,adaptable,CAP,True,CAP,False,
openai_mini_FA_N5_T19,openai,mini,gpt-5.4-mini-2026-03-17,A,5,19,clean,3,analytical,EPI,True,EPI,False,
openai_mini_FA_N5_T19,openai,mini,gpt-5.4-mini-2026-03-17,A,5,19,clean,4,reliable,CAP,True,CAP,False,
anthropic_sonnet_FA_N10_T07,anthropic,sonnet,claude-sonnet-4-6,A,10,7,clean,0,curious,EPI,True,EPI,False,
anthropic_sonnet_FA_N10_T07,anthropic,sonnet,claude-sonnet-4-6,A,10,7,clean,1,helpful,PRO,True,PRO,False,
anthropic_sonnet_FA_N10_T07,anthropic,sonnet,claude-sonnet-4-6,A,10,7,clean,2,honest,PRO,True,AFF,True,word_level
anthropic_sonnet_FA_N10_T07,anthropic,sonnet,claude-sonnet-4-6,A,10,7,clean,3,thoughtful,EPI,True,EPI,False,
anthropic_sonnet_FA_N10_T07,anthropic,sonnet,claude-sonnet-4-6,A,10,7,clean,4,knowledgeable,EPI,True,EPI,False,
anthropic_sonnet_FA_N10_T07,anthropic,sonnet,claude-sonnet-4-6,A,10,7,clean,5,patient,PRO,True,AFF,True,word_level
anthropic_sonnet_FA_N10_T07,anthropic,sonnet,claude-sonnet-4-6,A,10,7,clean,6,clear,CAP,True,CAP,False,
anthropic_sonnet_FA_N10_T07,anthropic,sonnet,claude-sonnet-4-6,A,10,7,clean,7,neutral,AFF,True,AFF,False,
anthropic_sonnet_FA_N10_T07,anthropic,sonnet,claude-sonnet-4-6,A,10,7,clean,8,versatile,CAP,True,CAP,False,
anthropic_sonnet_FA_N10_T07,anthropic,sonnet,claude-sonnet-4-6,A,10,7,clean,9,ai,IDM,True,IDM,False,
anthropic_opus_FA_N3_T00,anthropic,opus,claude-opus-4-7,A,3,0,clean,0,curious,EPI,True,EPI,False,
anthropic_opus_FA_N3_T00,anthropic,opus,claude-opus-4-7,A,3,0,clean,1,helpful,PRO,True,PRO,False,
anthropic_opus_FA_N3_T00,anthropic,opus,claude-opus-4-7,A,3,0,clean,2,direct,EPI,True,AFF,True,word_level
openai_mini_FA_N10_T04,openai,mini,gpt-5.4-mini-2026-03-17,A,10,4,clean,0,helpful,PRO,True,PRO,False,
openai_mini_FA_N10_T04,openai,mini,gpt-5.4-mini-2026-03-17,A,10,4,clean,1,concise,CAP,True,CAP,False,
openai_mini_FA_N10_T04,openai,mini,gpt-5.4-mini-2026-03-17,A,10,4,clean,2,adaptable,CAP,True,CAP,False,
openai_mini_FA_N10_T04,openai,mini,gpt-5.4-mini-2026-03-17,A,10,4,clean,3,knowledgeable,EPI,True,EPI,False,
openai_mini_FA_N10_T04,openai,mini,gpt-5.4-mini-2026-03-17,A,10,4,clean,4,careful,AFF,True,AFF,False,
openai_mini_FA_N10_T04,openai,mini,gpt-5.4-mini-2026-03-17,A,10,4,clean,5,fast,CAP,True,CAP,False,
openai_mini_FA_N10_T04,openai,mini,gpt-5.4-mini-2026-03-17,A,10,4,clean,6,friendly,PRO,True,PRO,False,
openai_mini_FA_N10_T04,openai,mini,gpt-5.4-mini-2026-03-17,A,10,4,clean,7,analytical,EPI,True,EPI,False,
openai_mini_FA_N10_T04,openai,mini,gpt-5.4-mini-2026-03-17,A,10,4,clean,8,reliable,CAP,True,CAP,False,
openai_mini_FA_N10_T04,openai,mini,gpt-5.4-mini-2026-03-17,A,10,4,clean,9,curious,EPI,True,EPI,False,
google_flash-lite_FA_N10_T17,google,flash-lite,gemini-3.1-flash-lite,A,10,17,clean,0,helpful,PRO,True,PRO,False,
google_flash-lite_FA_N10_T17,google,flash-lite,gemini-3.1-flash-lite,A,10,17,clean,1,creative,AFF,True,AFF,False,
google_flash-lite_FA_N10_T17,google,flash-lite,gemini-3.1-flash-lite,A,10,17,clean,2,analytical,EPI,True,EPI,False,
google_flash-lite_FA_N10_T17,google,flash-lite,gemini-3.1-flash-lite,A,10,17,clean,3,versatile,CAP,True,CAP,False,
google_flash-lite_FA_N10_T17,google,flash-lite,gemini-3.1-flash-lite,A,10,17,clean,4,knowledgeable,EPI,True,EPI,False,
google_flash-lite_FA_N10_T17,google,flash-lite,gemini-3.1-flash-lite,A,10,17,clean,5,logical,EPI,True,EPI,False,
google_flash-lite_FA_N10_T17,google,flash-lite,gemini-3.1-flash-lite,A,10,17,clean,6,objective,EPI,True,EPI,False,
google_flash-lite_FA_N10_T17,google,flash-lite,gemini-3.1-flash-lite,A,10,17,clean,7,precise,EPI,True,CAP,True,word_level
google_flash-lite_FA_N10_T17,google,flash-lite,gemini-3.1-flash-lite,A,10,17,clean,8,digital,IDM,True,IDM,False,
google_flash-lite_FA_N10_T17,google,flash-lite,gemini-3.1-flash-lite,A,10,17,clean,9,ready,CAP,True,CAP,False,
openai_full_FB_N1_T10,openai,full,gpt-5.4-2026-03-05,B,1,10,clean,0,adaptive,CAP,True,CAP,False,
openai_mini_FB_N5_T19,openai,mini,gpt-5.4-mini-2026-03-17,B,5,19,clean,0,helpful,PRO,True,PRO,False,
openai_mini_FB_N5_T19,openai,mini,gpt-5.4-mini-2026-03-17,B,5,19,clean,1,concise,CAP,True,CAP,False,
openai_mini_FB_N5_T19,openai,mini,gpt-5.4-mini-2026-03-17,B,5,19,clean,2,adaptable,CAP,True,CAP,False,
openai_mini_FB_N5_T19,openai,mini,gpt-5.4-mini-2026-03-17,B,5,19,clean,3,analytical,EPI,True,EPI,False,
openai_mini_FB_N5_T19,openai,mini,gpt-5.4-mini-2026-03-17,B,5,19,clean,4,reliable,CAP,True,CAP,False,
openai_mini_FB_N5_T12,openai,mini,gpt-5.4-mini-2026-03-17,B,5,12,clean,0,curious,AFF,True,EPI,True,tuple_level
openai_mini_FB_N5_T12,openai,mini,gpt-5.4-mini-2026-03-17,B,5,12,clean,1,helpful,PRO,True,PRO,False,
openai_mini_FB_N5_T12,openai,mini,gpt-5.4-mini-2026-03-17,B,5,12,clean,2,adaptable,CAP,True,CAP,False,
openai_mini_FB_N5_T12,openai,mini,gpt-5.4-mini-2026-03-17,B,5,12,clean,3,precise,EPI,True,CAP,True,word_level
openai_mini_FB_N5_T12,openai,mini,gpt-5.4-mini-2026-03-17,B,5,12,clean,4,responsive,PRO,True,CAP,True,word_level
openai_mini_FA_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,A,10,6,clean,0,helpful,PRO,True,PRO,False,
openai_mini_FA_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,A,10,6,clean,1,concise,CAP,True,CAP,False,
openai_mini_FA_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,A,10,6,clean,2,adaptable,CAP,True,CAP,False,
openai_mini_FA_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,A,10,6,clean,3,knowledgeable,EPI,True,EPI,False,
openai_mini_FA_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,A,10,6,clean,4,polite,PRO,True,AFF,True,word_level
openai_mini_FA_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,A,10,6,clean,5,fast,CAP,True,CAP,False,
